statename,NAMEID,type,zri_up_st,quint
ND,devilslake,city,-0.0245416577133783,3
ND,dickinson,city,0.941267481833353,3
ND,fargo,city,0.618699936607241,1
ND,mandan,city,0.405349929466428,3
ND,minot,city,0.147687282775648,3
ND,williston,city,0.099424240296919,4
NE,alliance,city,-1.27438857518728,3
NE,beatrice,city,0.113076339906682,2
NE,blair,city,-0.600371007656275,5
NE,chadron,city,0.44108512035433,3
NE,cozad,city,-1.25355088152114,4
NE,crete,city,-2.11869388206222,2
NE,fairbury,city,-0.430761512425478,3
NE,gothenburg,city,-0.474119357659345,5
NE,kearney,city,0.489703884372906,1
NE,lavista,city,0.592860950077725,5
NE,lincoln,city,1.41853478614447,2
NE,mccook,city,-0.665775762369248,3
NE,minden,city,-1.26473009656757,2
NE,nebraska,city,0.53162181982122,2
NE,omaha,city,1.63449948336908,3
NE,plattsmouth,city,-0.934091792047717,2
NE,seward,city,0.597391741988816,1
NE,sidney,city,0.285628105516424,4
NE,wahoo,city,0.523492393703158,3
NH,atkinson,town,0.844458704436925,5
NH,bedford,town,0.1800755702261,1
NH,bow,town,-0.0177094181447486,1
NH,candia,town,0.0631822952174062,2
NH,dover,city,-0.309806018689817,2
NH,exeter,town,1.54353806870067,2
NH,farmington,town,0.469042576614131,1
NH,hanover,town,1.66232654767849,4
NH,hollis,town,-0.407583852405411,1
NH,hudson,town,0.735862031563415,5
NH,londonderry,town,1.21040468718155,5
NH,milton,town,-0.256441608835642,2
NH,nashua,city,1.28774515512852,2
NH,pelham,town,0.881472071561036,1
NH,peterborough,town,1.38900139830984,4
NH,plaistow,town,1.27155393436993,3
NH,portsmouth,municipality,1.64678216346624,4
NH,salem,town,0.734027490479594,4
NH,seabrook,town,0.149905435596968,3
NH,stratham,town,0.579390080649984,4
NJ,aberdeen,township,1.0880616559275,5
NJ,absecon,city,0.952456678585968,3
NJ,allendale,borough,0.634226851486788,3
NJ,andover,township,0.120765835424387,2
NJ,asburypark,city,2.02142351310814,4
NJ,atlantic,city,-0.533377820289334,4
NJ,audubon,borough,0.121014111109527,2
NJ,beverly,city,-0.968192202293359,4
NJ,brielle,borough,-0.34731051170843,3
NJ,brigantine,city,1.24678490785403,3
NJ,cedargrove,township,1.35225723185786,1
NJ,chatham,borough,-0.136394927815971,1
NJ,closter,borough,0.417269411468162,2
NJ,collingswood,borough,0.344148583903902,2
NJ,dennis,township,-0.603180760632073,3
NJ,deptford,township,0.757855484224819,4
NJ,eastbrunswick,township,0.104292308139586,1
NJ,eastgreenwich,township,1.58625901702481,1
NJ,eastorange,city,0.446223520319171,1
NJ,edgewater,borough,0.972244793435001,1
NJ,edison,town,0.992658438981158,3
NJ,elizabeth,city,0.628601898966918,3
NJ,englewoodcliffs,borough,-0.317580137680212,2
NJ,flemington,borough,0.56531789544902,2
NJ,florence,township,0.183095694674312,2
NJ,florhampark,borough,-0.0800662156919582,2
NJ,franklinborough,borough,1.05578244124218,3
NJ,freehold,township,1.67043525095498,3
NJ,glenridge,city,-0.0531764816045477,2
NJ,guttenberg,town,0.190276362313776,1
NJ,hamiltontownship,township,0.723263569324361,1
NJ,hammonton,town,1.98408966224083,3
NJ,harding,township,0.14397693763151,1
NJ,harringtonpark,borough,0.875843744265846,1
NJ,hillsdale,borough,0.187616281388847,2
NJ,hohokus,borough,0.461027335837361,1
NJ,holmdel,township,0.426073905323049,4
NJ,hopewelltownship,township,1.25810508986742,2
NJ,irvington,town,-0.248852718229085,5
NJ,jackson,township,1.32462195753303,3
NJ,jersey,city,0.325405073051916,1
NJ,kearny,town,-0.541508731928433,3
NJ,kenilworth,borough,0.825977461074244,4
NJ,lakewood,township,0.576867715183504,4
NJ,lambertville,city,0.56928747703658,3
NJ,lawrencetownship,township,2.9943851346294,4
NJ,lindenwold,borough,-0.416083861427892,2
NJ,littleeggharbor,township,1.25637403855571,1
NJ,longbranch,city,0.927806890823696,1
NJ,lyndhurst,township,-0.380614945867223,3
NJ,madison,borough,1.02518385638652,2
NJ,manasquan,borough,0.295105414653802,2
NJ,merchantville,borough,-0.357285230655407,2
NJ,millburn,township,-0.280197478968274,4
NJ,millville,city,0.82213186064207,2
NJ,nationalpark,borough,-2.3684470973903,3
NJ,neptune,township,0.696542637020505,5
NJ,newark,city,-0.703792359434154,4
NJ,northbrunswick,township,0.00988221136693124,4
NJ,norwood,borough,0.841170033789526,1
NJ,oceanport,borough,0.306609599513085,5
NJ,oldbridge,township,2.11691130718014,4
NJ,oldtappan,borough,1.5400879367097,2
NJ,oradell,borough,-0.520636857528762,2
NJ,orange,township,0.348744280146847,2
NJ,parkridge,borough,0.238052457068211,1
NJ,passaic,city,-0.226363817353114,4
NJ,paterson,city,1.18741764972311,1
NJ,pennsgrove,borough,-0.242229682587004,4
NJ,pequannock,township,-0.0219704007560467,2
NJ,pinehill,borough,-0.100798121076205,5
NJ,plainfield,city,-0.0625741170276316,1
NJ,plainsboro,township,1.45659886121995,5
NJ,pleasantville,city,-0.929863075472344,4
NJ,princeton,municipality,0.778097990371911,1
NJ,raritan,township,1.26000294340889,4
NJ,ridgewood,village,0.490858562262012,2
NJ,rivervale,township,-0.162323610671507,2
NJ,rochellepark,township,0.295533359517146,1
NJ,rutherford,borough,1.14961682906105,5
NJ,shrewsbury,borough,0.702226694288641,1
NJ,southboundbrook,borough,-0.055520635151103,3
NJ,southbrunswick,township,0.777483762488775,5
NJ,southriver,borough,0.510874278021197,2
NJ,sparta,township,0.987245247587749,4
NJ,springfieldtownship,township,0.624741475057002,2
NJ,springlake,borough,-1.78749615025459,4
NJ,stratford,borough,0.852660535886828,3
NJ,trenton,city,-0.718069940229183,3
NJ,unioncity,city,-0.50106840551265,5
NJ,vernon,township,1.38116164765079,4
NJ,verona,township,1.133934838203,3
NJ,vineland,city,0.753614969789701,1
NJ,waldwick,borough,-0.101744242309379,4
NJ,wall,township,0.431811801482221,1
NJ,washingtontownship,township,2.33414963295271,1
NJ,waterford,township,0.669359188988588,3
NJ,westampton,township,-0.446452526812739,4
NJ,westmilford,township,0.27549846630562,2
NJ,westwindsor,township,2.77276732175569,4
NJ,woolwich,township,1.23227289911332,2
NM,albuquerque,city,1.41617590375512,2
NM,belen,city,-0.857414607252424,4
NM,bosquefarms,village,-0.0457099937173925,5
NM,clovis,city,0.088912747233857,2
NM,deming,city,-0.294208989212476,1
NM,española,city,0.436942857893225,5
NM,farmington,city,1.59612148118352,2
NM,loslunas,village,-0.0231346045889766,1
NM,roswell,city,0.296894266048604,4
NM,santafe,city,1.28296599550257,2
NM,socorro,city,1.15607219242864,4
NM,truthorconsequences,city,0.864993069104885,5
NM,tucumcari,city,-1.07673627214145,5
NM,tularosa,village,-1.52891296979063,3
NV,carson,city,2.31095182730061,1
NV,elko,city,-0.510216380049949,4
NV,henderson,city,1.95901693643358,3
NV,lasvegas,city,1.23632215848793,3
NV,mesquite,city,1.77626779232885,5
NV,reno,city,1.66218998402301,1
NV,sparks,city,-0.0307413939330772,2
NV,winnemucca,city,0.402419618607834,4
NY,albion,village,-0.711183388670924,4
NY,amherst,town,0.179561227681925,5
NY,ardsley,village,0.123522115963645,5
NY,auburn,city,0.725712011980682,2
NY,batavia,town,-1.08608915585431,1
NY,beacon,city,0.594745881991937,2
NY,brockport,village,-1.45843610534243,3
NY,bronxville,village,-0.84768221824768,3
NY,buffalo,city,0.167854313833053,3
NY,cobleskill,village,-0.415032603824806,1
NY,cohoes,city,0.184705336697186,1
NY,colonietown,town,-0.131860798716897,2
NY,colonievillage,village,0.00424573390863345,5
NY,crotononhudson,village,1.22520253192636,1
NY,depew,village,-1.01634499069275,5
NY,elmira,city,-1.43766912412586,1
NY,endicott,village,-0.0159332798675716,1
NY,fairport,village,-0.442145386125905,5
NY,fallsburg,town,0.0352201902344575,5
NY,freeport,village,0.263023091652059,4
NY,fulton,city,-0.727993896180487,2
NY,gates,town,-2.08814141958564,4
NY,geneseo,village,1.14788074252147,2
NY,geneva,city,-0.820139963491297,2
NY,granville,village,-1.47016638335385,5
NY,greatneckestates,village,-1.01420072239906,1
NY,hamburg,village,-1.15632396069672,2
NY,hastingsonhudson,village,1.14714279701843,3
NY,hudson,city,-0.0806582646490832,2
NY,huntington,town,2.06326862173192,2
NY,irondequoit,town,-1.6240540490109,4
NY,islip,town,0.777127979248203,3
NY,jamestown,city,-0.0799508420288478,3
NY,johnson,village,-0.607409173788571,1
NY,kingston,city,0.101222430785985,5
NY,lakewood,village,-0.487848965573806,1
NY,larchmont,village,-0.559549619980071,1
NY,lawrence,village,-0.768073809573279,4
NY,lewiston,village,-0.3232352833626,1
NY,lindenhurst,village,-1.8082611961755,5
NY,mamaroneck,town,0.713298399368197,2
NY,manorhaven,village,-0.363696318134816,1
NY,massapequapark,village,-0.909669672736548,3
NY,mountvernon,city,0.0647458452593946,1
NY,newcastle,town,0.90696687223888,3
NY,newrochelle,city,0.351884100911378,3
NY,newyork,city,-0.263566646367857,2
NY,newyorkmills,village,-0.866187408252659,4
NY,ogdensburg,city,-0.0240545115327643,3
NY,ossining,village,0.431048246753238,3
NY,oswego,city,-1.31400156423993,3
NY,palmyra,village,-1.27962585427895,5
NY,penfield,town,-0.139531744887624,4
NY,portjervis,city,0.771169867141744,4
NY,ramapo,town,-0.255549507314781,1
NY,rensselaer,city,-1.10773963272286,1
NY,rochester,city,-0.00834297942848781,1
NY,rockvillecentre,village,-1.25322167224375,5
NY,rome,city,0.508369642427845,5
NY,rye,city,0.0824436720437417,2
NY,saratogasprings,city,1.98774562933148,3
NY,schenectady,city,-0.915251344171849,4
NY,sleepyhollow,village,0.278480054991189,4
NY,smithtown,town,0.588948376217596,1
NY,springvalley,village,0.585752738530948,3
NY,suffern,village,-0.398795049497103,3
NY,syracuse,city,0.157559572660942,2
NY,warsaw,village,-1.02346891350277,2
NY,warwick,village,1.70986675703156,1
NY,webstervillage,village,-0.587627606377858,3
NY,whiteplains,city,0.466910097748066,1
NY,williamsville,village,-0.872354075074347,2
NY,yonkers,city,1.16558276321599,4
OH,akron,city,-0.408234553000359,4
OH,anderson,township,-0.320745460231524,4
OH,aurora,city,-0.593879439191091,1
OH,avon,city,0.0959066513127494,4
OH,avonlake,city,-0.493002691572432,2
OH,barberton,city,0.239908013947643,3
OH,bay,city,0.542309340560132,2
OH,belpre,city,-1.95458897273207,2
OH,berea,city,-0.165035935434496,1
OH,bowlinggreen,city,-0.48274494577261,1
OH,broadviewheights,city,-1.13299609059693,3
OH,brooklyn,city,-0.458795721534524,4
OH,brunswick,city,0.880431433259054,4
OH,cadiz,village,-1.43824093816791,1
OH,canalfulton,city,-0.926909611621044,4
OH,canalwinchester,village,-0.195634520290156,1
OH,centerville,city,0.219272783062806,1
OH,cincinnati,city,-0.207734222137518,3
OH,cleveland,city,-0.252193311999517,2
OH,clevelandheights,city,-0.740125242380451,1
OH,columbiana,city,-0.298794204252271,1
OH,columbus,city,0.302327012113164,4
OH,dayton,city,-0.491975795469211,1
OH,delhi,township,-1.01365275600319,4
OH,dublin,city,0.181874263268853,3
OH,eastlake,city,-0.839353867151761,1
OH,enon,village,1.16200687390339,4
OH,evendale,village,-1.59857276122833,3
OH,fairborn,city,-0.388151916443256,1
OH,fairlawn,city,-0.801959543418577,2
OH,fremont,city,-1.09152020172719,4
OH,gahanna,city,-0.810151920830328,3
OH,geneva,city,-0.270771920023152,2
OH,germantown,village,0.0318986417637055,5
OH,grandviewheights,city,-1.47992693822044,4
OH,greencity,city,1.07401686923459,4
OH,greentownship,township,-0.408079865742614,4
OH,greenville,city,-1.06150348698929,4
OH,harrison,city,0.644090908242836,1
OH,hilliard,city,0.0155553965585987,2
OH,hudson,city,1.71886283472402,2
OH,independence,city,-1.51450230948209,4
OH,indianhill,city,-1.52789191341468,3
OH,kent,city,-0.138019037310173,3
OH,kettering,city,-0.999558284124326,1
OH,kirtland,city,0.151932269368145,5
OH,lakewood,city,-0.213568249506074,4
OH,lexington,village,-0.51787425127342,2
OH,lodi,village,-0.484667016000885,5
OH,lordstown,village,-2.03579324782249,4
OH,louisville,city,-0.607025978867779,4
OH,lyndhurst,city,0.561683634894007,2
OH,macedonia,city,-1.40859102495264,4
OH,madeira,city,-0.952465180581564,4
OH,mansfield,city,-1.07258316882805,5
OH,marysville,city,-0.0658741616775344,4
OH,medina,city,-0.610582809443213,3
OH,mentor,city,0.710576714192576,1
OH,mentoronthelake,city,-0.827483739565604,4
OH,miamiclermont,township,-1.24564663694567,2
OH,miamimontgomery,township,-0.877672920323788,3
OH,miamisburg,city,-0.113615276919071,1
OH,middletown,city,-0.740511987463131,1
OH,milan,township,-0.0623659428794586,1
OH,milford,city,-1.12470005293137,2
OH,minster,village,-0.978344317059532,2
OH,montgomery,city,-1.14675061424862,2
OH,montpelier,village,-0.65532541679364,4
OH,mountgilead,village,-0.264294022678936,1
OH,mountvernon,city,-0.939908910302807,2
OH,newbremen,village,-1.13671701234854,4
OH,newcarlisle,city,-0.0396474416870405,5
OH,northbaltimore,village,-0.51592241061627,2
OH,northcanton,city,-0.416177566298648,3
OH,northroyalton,city,-0.970996142774262,2
OH,northwood,city,-0.560623392822,2
OH,norwalk,city,-0.752505295634222,2
OH,oberlin,city,-1.91123521000621,1
OH,ontario,city,-1.07975051875934,4
OH,orrville,city,0.287266553829933,3
OH,ottawa,village,-0.966313203455835,5
OH,oxford,city,0.0310032114842422,2
OH,parma,city,-1.06455915548814,4
OH,perrysburg,city,-0.680047441738569,4
OH,pierce,township,-0.401540340814658,3
OH,piqua,city,-0.841932724169677,2
OH,plaintownship,township,-0.936446017059741,1
OH,poland,village,-1.35943841272026,1
OH,portclinton,city,-1.89739662909951,1
OH,powell,village,-0.279102555779682,2
OH,rossford,city,-0.323398746813471,1
OH,shakerheights,city,-0.404443597041725,5
OH,sharonville,city,-0.21109264934846,1
OH,shelby,city,-0.972075360526524,4
OH,sidney,city,-0.782875902642254,4
OH,silverlake,village,-0.715477943940252,2
OH,solon,city,0.102517898934558,3
OH,springboro,city,0.0865188759588312,2
OH,springdale,city,-1.49035965204238,3
OH,stclairsville,city,0.136904768869438,3
OH,stmarys,city,-0.0334342023174804,4
OH,strongsville,city,-0.0812511758335951,1
OH,sycamoretownship,township,-0.102781277231388,3
OH,sylvania,city,-0.438921528185833,3
OH,tallmadge,city,-0.519043631205834,4
OH,toledo,city,-0.315607441096607,2
OH,trenton,city,-0.515473207424783,3
OH,twinsburg,city,0.582222695009226,1
OH,universityheights,city,-0.468262055754543,3
OH,upperarlington,city,0.46783802215537,2
OH,vandalia,city,0.503206213602202,2
OH,vermilion,city,0.602094535914851,1
OH,wauseon,city,-1.0111083022648,3
OH,westcarrollton,city,-0.100151176423347,2
OH,westerville,city,0.0162481053950607,2
OH,westlake,city,-1.05430531524515,5
OH,wickliffe,city,-1.56605476539076,1
OH,willard,city,-0.156649498112864,4
OH,willoughby,city,-0.981631728757325,5
OH,willowick,city,-0.986453551525551,1
OH,wintersville,village,-0.897390288274598,3
OH,wooster,city,0.380008876867933,3
OH,yellowsprings,village,1.15910801502767,2
OK,ardmore,city,0.151069609370397,2
OK,bethany,city,-1.18061311240882,2
OK,blanchard,city,0.0719968469901971,1
OK,bristow,city,-2.19590080562073,3
OK,chickasha,city,-0.436294434588103,3
OK,clinton,city,-1.00832523926385,5
OK,collinsville,city,-0.827228168291828,3
OK,coweta,city,0.362615387248217,2
OK,duncan,city,-1.5645151678652,2
OK,durant,city,-0.953383474283529,4
OK,elreno,city,0.0535877634795192,2
OK,enid,city,0.0827989341378731,1
OK,eufaula,city,-0.647436446352587,2
OK,guymon,city,-0.950271721480281,1
OK,harrah,city,-0.310633842864624,4
OK,lonegrove,city,-0.607251890718508,3
OK,marlow,city,-0.679193064416076,1
OK,miami,city,-0.515693462747341,1
OK,moore,city,-0.711391041923859,4
OK,mustang,city,0.476203449296609,4
OK,norman,city,0.511157506425675,5
OK,oklahoma,city,1.36917365532009,4
OK,owasso,city,0.749338939792961,1
OK,perry,city,-1.2836748363568,3
OK,piedmont,city,-0.504867652459643,3
OK,sallisaw,city,-1.0774362460676,1
OK,sapulpa,city,-0.611820393609195,5
OK,shawnee,city,0.00192034695226206,1
OK,skiatook,town,-1.05624953919071,1
OK,spencer,city,-0.556610172742905,5
OK,stillwater,city,1.13304612796432,2
OK,tulsa,city,0.733766953694499,4
OK,warracres,city,0.109883534260144,4
OK,woodward,city,-0.786495538342832,2
OK,yukon,city,-0.121638839658798,3
OR,albany,city,1.66246262582756,1
OR,aumsville,city,0.519895672983742,2
OR,beaverton,city,0.472087226546783,3
OR,bend,city,1.93109437638197,2
OR,boardman,city,-0.584794142319789,4
OR,brookings,city,0.94248508348608,3
OR,canby,city,0.141348829595762,2
OR,coosbay,city,-0.877861063055337,2
OR,coquille,city,-0.298817143965999,4
OR,cornelius,city,0.0437149741904084,4
OR,corvallis,city,0.484021941933895,5
OR,fairview,city,0.0254195590433446,1
OR,forestgrove,city,1.69789060527958,3
OR,gladstone,city,-0.416532488438587,2
OR,happyvalley,city,2.40385433678298,3
OR,hermiston,city,-0.69166287305702,2
OR,hoodriver,city,-0.162163216661321,1
OR,lincoln,city,0.536226549427777,2
OR,medford,city,0.542134935768587,2
OR,miltonfreewater,city,-0.386992786814066,1
OR,molalla,city,0.12032599148287,2
OR,myrtlecreek,city,-0.604876778876893,3
OR,northbend,city,2.62140952010527,2
OR,oregon,city,-0.296508911004696,1
OR,pendleton,city,-0.395766065462682,2
OR,portland,city,1.52976593242103,3
OR,prineville,city,0.625005409693295,5
OR,salem,city,1.78102103010646,1
OR,sandy,city,1.39579905392305,5
OR,sheridan,city,0.287314950076978,3
OR,silverton,city,1.03083693805405,5
OR,sthelens,city,-0.89556365272835,5
OR,sweethome,city,-0.0939137596285075,5
OR,tigard,city,1.62479065721291,1
OR,tillamook,city,0.164447023625821,1
OR,toledo,city,-0.789240948929675,5
OR,troutdale,city,1.39569608948114,4
OR,tualatin,city,2.64599214691777,2
OR,veneta,city,-0.00972505493158619,4
OR,westlinn,city,0.43553699680129,4
OR,wood,city,0.0913179417654628,3
PA,akron,borough,-1.13149751683821,1
PA,altoona,city,-1.59012351018573,3
PA,amitytownship,township,0.204621405031881,1
PA,arnold,city,-0.642605055338712,2
PA,aston,township,-0.634416480501413,3
PA,avalon,borough,-0.245251516882641,1
PA,baldwin,borough,-1.55008837993359,4
PA,beaverfalls,city,-1.35315110662768,3
PA,bellefonte,borough,-0.154456965072139,4
PA,bethelpark,municipality,-0.781474879203556,1
PA,bethlehem,city,1.08913751145734,4
PA,birdsboro,borough,0.203782349340035,5
PA,blakely,borough,0.732056492814744,4
PA,bradford,city,-1.19418278595287,2
PA,brighton,township,-0.710330646054129,4
PA,bristol,township,-0.532434653451823,3
PA,california,borough,-0.923090491054615,5
PA,catasauqua,borough,-1.0942122518017,2
PA,chaddsford,township,0.199188782177852,2
PA,clearfield,borough,-0.856421326744234,4
PA,coatesville,city,0.295926030330633,3
PA,collegeville,borough,-0.355246681399295,5
PA,columbia,borough,0.236763115406361,1
PA,concordtownship,township,0.20307273858379,4
PA,conshohocken,borough,0.893819857630456,1
PA,coopersburg,borough,-1.56365061912513,3
PA,coplay,borough,-0.503804335157801,1
PA,coraopolis,borough,-0.792718018191144,4
PA,cranberrybutler,township,0.361031970812332,2
PA,cumru,township,0.522250486599098,3
PA,dallastown,borough,-1.49835870497715,5
PA,danville,borough,-1.03230726358242,2
PA,darby,township,-1.32446992338254,4
PA,douglasstownship,township,-0.0737456093646797,2
PA,duquesne,city,-1.23311366782263,3
PA,eastgreenville,borough,0.333292850218852,2
PA,eastmarlborough,township,0.670594516020768,3
PA,eastnorriton,township,-0.698141429374691,1
PA,eastpikeland,township,1.44837981963333,3
PA,edinboro,borough,0.25030456598086,1
PA,edwardsville,borough,0.389138160196534,4
PA,elizabethtown,borough,0.391364841626458,3
PA,emmaus,city,-0.400795243471766,1
PA,fergusontownship,township,0.723037553386747,2
PA,franklin,city,-0.43871308497742,2
PA,gettysburg,borough,-0.596049131723655,5
PA,girard,borough,-0.920971877403666,1
PA,greencastle,borough,-1.22342692668549,4
PA,greensburg,city,0.293310105942999,4
PA,hampden,township,0.354656925999022,2
PA,hanover,borough,-0.257898013927639,4
PA,harris,township,1.28954264503341,1
PA,harrisontownship,township,0.153543045349521,1
PA,haycock,township,1.55699455217041,1
PA,hazleton,city,-1.9486310682485,5
PA,hellertown,borough,-0.706017541581008,3
PA,hermitage,city,-0.2027167624536,1
PA,highspire,borough,-0.18247593975833,3
PA,homestead,borough,-0.504158912299208,3
PA,indiana,borough,-1.11523371871135,5
PA,irwin,borough,-0.737561923797097,2
PA,jacksontownship,township,1.26237527608912,2
PA,jeffersonhills,borough,0.516497702640525,5
PA,kenhorst,borough,-0.445564719201703,3
PA,kingston,township,-0.169692929573701,1
PA,kutztown,borough,-0.91171754299854,4
PA,lancastercity,city,-0.535654082595769,4
PA,lancastertownship,township,0.0219891220279898,3
PA,lewisburg,borough,-0.0562554896744213,3
PA,limerick,township,0.747295758803275,5
PA,lititz,borough,0.594932130328183,3
PA,lockhaven,city,-1.15682300227013,3
PA,logantownship,township,-0.841377695589476,1
PA,lowerallen,township,0.331306934517358,3
PA,lowerburrell,city,-0.814996876407145,5
PA,lowerpaxton,township,-0.14079978451756,1
PA,manchestertownship,township,-0.136299922226133,3
PA,manheimborough,borough,0.183831604823873,3
PA,manheimtownship,township,0.858191069415419,4
PA,mansfield,borough,-1.09654734553927,2
PA,marcushook,borough,-0.822888451172782,2
PA,mccandless,township,0.490815529307697,2
PA,meadville,city,-0.697022,2
PA,middlesextownship,township,-0.4145808,3
PA,middletownborough,borough,-0.7158517,2
PA,middletownbucks,township,-0.06565612,2
PA,middletowndelaware,township,0.3515357,2
PA,monaca,borough,-0.4335151,1
PA,monroeville,township,-1.598705,5
PA,montgomerytownship,township,-0.4967523,3
PA,munhall,borough,0.4224916,1
PA,myerstown,borough,0.5045554,4
PA,newbrighton,borough,-1.220306,1
PA,newholland,borough,-0.816419,4
PA,newtownbucks,township,0.3868612,2
PA,newtowndelaware,township,0.714834,4
PA,northhuntingdon,township,0.3439318,3
PA,northmiddleton,township,0.399336,1
PA,northstrabane,township,0.4692118,3
PA,northversailles,township,-0.3416029,4
PA,ohio,township,0.4599294,4
PA,oil,city,-0.8194967,2
PA,palmer,township,-0.2416435,5
PA,patton,township,1.023024,4
PA,penbrook,borough,-1.728491,1
PA,pennhills,township,-0.03771243,3
PA,perkasie,borough,0.6113402,2
PA,peterstownship,township,-1.083177,2
PA,philadelphia,city,0.9185703,3
PA,philipsburg,borough,-0.4698754,4
PA,pinetownship,township,-0.5600652,2
PA,pittsburgh,city,0.5186927,2
PA,pleasanthills,borough,-1.327815,5
PA,pottsville,city,-1.120582,2
PA,quakertown,borough,-0.6000833,3
PA,radnor,township,1.256416,1
PA,richlandtownship,township,-0.8853312,2
PA,ridley,township,-0.3479866,1
PA,rostraver,township,-0.8647106,1
PA,salisburytownship,township,0.4316993,3
PA,scranton,city,-0.2596963,3
PA,selinsgrove,borough,-0.9931621,1
PA,sewickley,borough,-0.3928152,2
PA,shaler,township,-0.4793975,5
PA,slipperyrock,borough,-0.4267352,2
PA,southhanover,township,0.1874659,4
PA,southlebanon,township,0.1060392,2
PA,southwhitehall,township,1.09624,4
PA,springtownship,township,-0.371422,2
PA,steelton,borough,-0.07427988,3
PA,stmarys,city,0.172062,2
PA,stroudsburg,borough,-0.9694137,2
PA,sugarcreek,borough,-1.130708,3
PA,summithill,borough,-0.7783586,1
PA,sunbury,city,-1.150706,1
PA,susquehannatownship,township,0.1504032,2
PA,swarthmore,borough,-0.4329244,4
PA,swissvale,borough,-0.3688615,5
PA,tamaqua,borough,0.2390045,5
PA,tarentum,borough,-1.152953,3
PA,taylor,borough,0.1713173,3
PA,towamencin,township,0.4816336,1
PA,upperallen,township,0.4686803,3
PA,upperprovidencetownship,township,0.1027355,5
PA,upperstclair,township,-0.09068443,3
PA,upperyoder,township,-1.174942,2
PA,uwchlan,township,-0.6263443,3
PA,warringtontownship,township,1.066611,1
PA,warwicktownship,township,1.454914,4
PA,waynesburg,borough,-1.564377,2
PA,westgoshen,township,0.4486142,2
PA,westhanover,township,-0.3432596,1
PA,westhazleton,borough,-1.244369,4
PA,westlampeter,township,0.7766275,5
PA,westnantmeal,township,0.4459365,5
PA,westnottingham,township,-0.5452537,2
PA,westpittston,borough,-0.7454554,4
PA,westsadsbury,township,0.5577013,3
PA,westtown,township,0.1905221,1
PA,westwyoming,borough,-0.9466286,1
PA,whitehall,township,0.09897409,4
PA,whiteoak,borough,-1.252967,2
PA,wilkesbarre,city,-1.375687,2
PA,wilkins,township,-0.6453201,1
PA,wilson,borough,0.2289879,4
PA,wormleysburg,borough,-0.1634317,2
PA,wrightstown,township,0.3363001,1
PA,york,township,-2.36931,1
RI,bristol,town,1.262375,5
RI,eastgreenwich,town,-0.3590218,3
RI,eastprovidence,city,-0.08263569,4
RI,exeter,town,2.557841,1
RI,foster,town,1.241013,3
RI,middletown,town,1.075653,3
RI,newport,city,0.658192,2
RI,northkingstown,township,1.36391,1
RI,portsmouth,town,2.091468,3
RI,providence,city,0.1763632,2
RI,scituate,town,1.104114,4
RI,warwick,city,0.3904993,3
RI,westgreenwich,town,1.128273,3
RI,westwarwick,town,0.9845385,5
SC,aiken,city,0.09826221,1
SC,batesburgleesville,town,-0.4159695,5
SC,beaufort,city,1.441832,2
SC,charleston,city,1.853303,3
SC,clinton,city,-0.5424821,1
SC,columbia,city,-0.6131074,4
SC,georgetown,city,1.177793,3
SC,greer,city,-0.02323104,4
SC,hanahan,city,0.3306243,3
SC,hiltonheadisland,town,1.353002,2
SC,isleofpalms,city,-1.563144,4
SC,lake,city,-0.6270361,1
SC,liberty,city,-0.8388522,2
SC,mauldin,city,-0.2247179,4
SC,myrtlebeach,city,0.2892111,1
SC,northaugusta,city,-0.1498652,2
SC,portroyal,town,-0.5149184,4
SC,seneca,city,0.5299594,4
SC,spartanburg,city,1.418045,5
SC,sumter,city,0.4379412,2
SC,surfsidebeach,town,0.135711,1
SC,travelersrest,city,-0.6900354,4
SC,westcolumbia,city,-1.008913,3
SC,winnsboro,town,-1.095384,4
SC,woodruff,city,-2.507777,2
SD,aberdeen,city,0.4940188,3
SD,brookings,city,-0.1502905,5
SD,canton,city,-0.8266608,3
SD,huron,city,-0.1528944,4
SD,mobridge,city,-0.3651502,2
SD,rapid,city,1.308068,3
SD,redfield,city,-1.514562,2
SD,siouxfalls,city,1.850068,3
SD,sisseton,city,-0.1237212,2
SD,spearfish,city,-1.284567,2
SD,yankton,city,-1.219819,4
TN,alcoa,city,0.5623081,1
TN,athens,city,-0.5788362,2
TN,bolivar,city,-0.7664129,4
TN,camden,city,-1.66273,3
TN,cleveland,city,-0.4575604,4
TN,clinton,city,-1.442525,5
TN,collierville,town,1.496117,2
TN,columbia,city,1.151907,2
TN,cookeville,city,0.3757628,3
TN,dunlap,city,-1.439109,4
TN,erwin,town,-0.6822979,4
TN,etowah,city,-1.201546,1
TN,fayetteville,city,-0.8808485,5
TN,franklin,city,-0.3697436,1
TN,harriman,city,-0.3640255,5
TN,jackson,city,0.05831674,4
TN,johnson,city,-1.23631,1
TN,jonesborough,town,-1.777187,2
TN,kingsport,city,-0.8366994,4
TN,lakeland,city,1.494683,3
TN,lavergne,city,-1.234671,1
TN,lawrenceburg,city,-1.576274,4
TN,lebanon,city,0.2915739,4
TN,maryville,city,-0.1894145,5
TN,mcminnville,city,-0.8321169,4
TN,millersville,city,-0.5655057,2
TN,mountjuliet,city,0.3969174,4
TN,mountpleasant,city,-1.632496,1
TN,murfreesboro,city,0.0636479,4
TN,newport,city,-0.9357135,5
TN,pigeonforge,city,-0.1697847,2
