statename,place,type,zri_up_st
NJ,westwindsor,township,2.77276732175569
NJ,woolwich,township,1.23227289911332
NM,albuquerque,city,1.41617590375512
NM,belen,city,-0.857414607252424
NM,bosquefarms,village,-0.0457099937173925
NM,clovis,city,0.088912747233857
NM,deming,city,-0.294208989212476
NM,española,city,0.436942857893225
NM,farmington,city,1.59612148118352
NM,loslunas,village,-0.0231346045889766
NM,roswell,city,0.296894266048604
NM,santafe,city,1.28296599550257
NM,socorro,city,1.15607219242864
NM,truthorconsequences,city,0.864993069104885
NM,tucumcari,city,-1.07673627214145
NM,tularosa,village,-1.52891296979063
NV,carson,city,2.31095182730061
NV,elko,city,-0.510216380049949
NV,henderson,city,1.95901693643358
NV,lasvegas,city,1.23632215848793
NV,mesquite,city,1.77626779232885
NV,reno,city,1.66218998402301
NV,sparks,city,-0.0307413939330772
NV,winnemucca,city,0.402419618607834
NY,albion,village,-0.711183388670924
NY,amherst,town,0.179561227681925
NY,ardsley,village,0.123522115963645
NY,auburn,city,0.725712011980682
NY,batavia,town,-1.08608915585431
NY,beacon,city,0.594745881991937
NY,brockport,village,-1.45843610534243
NY,bronxville,village,-0.84768221824768
NY,buffalo,city,0.167854313833053
NY,cobleskill,village,-0.415032603824806
NY,cohoes,city,0.184705336697186
NY,colonietown,town,-0.131860798716897
NY,colonievillage,village,0.00424573390863345
NY,crotononhudson,village,1.22520253192636
NY,depew,village,-1.01634499069275
NY,elmira,city,-1.43766912412586
NY,endicott,village,-0.0159332798675716
NY,fairport,village,-0.442145386125905
NY,fallsburg,town,0.0352201902344575
NY,freeport,village,0.263023091652059
NY,fulton,city,-0.727993896180487
NY,gates,town,-2.08814141958564
NY,geneseo,village,1.14788074252147
NY,geneva,city,-0.820139963491297
NY,granville,village,-1.47016638335385
NY,greatneckestates,village,-1.01420072239906
NY,hamburg,village,-1.15632396069672
NY,hastingsonhudson,village,1.14714279701843
NY,hudson,city,-0.0806582646490832
NY,huntington,town,2.06326862173192
NY,irondequoit,town,-1.6240540490109
NY,islip,town,0.777127979248203
NY,jamestown,city,-0.0799508420288478
NY,johnson,village,-0.607409173788571
NY,kingston,city,0.101222430785985
NY,lakewood,village,-0.487848965573806
NY,larchmont,village,-0.559549619980071
NY,lawrence,village,-0.768073809573279
NY,lewiston,village,-0.3232352833626
NY,lindenhurst,village,-1.8082611961755
NY,mamaroneck,town,0.713298399368197
NY,manorhaven,village,-0.363696318134816
NY,massapequapark,village,-0.909669672736548
NY,mountvernon,city,0.0647458452593946
NY,newcastle,town,0.90696687223888
NY,newrochelle,city,0.351884100911378
NY,newyork,city,-0.263566646367857
NY,newyorkmills,village,-0.866187408252659
NY,ogdensburg,city,-0.0240545115327643
NY,ossining,village,0.431048246753238
NY,oswego,city,-1.31400156423993
NY,palmyra,village,-1.27962585427895
NY,penfield,town,-0.139531744887624
NY,portjervis,city,0.771169867141744
NY,ramapo,town,-0.255549507314781
NY,rensselaer,city,-1.10773963272286
NY,rochester,city,-0.00834297942848781
NY,rockvillecentre,village,-1.25322167224375
NY,rome,city,0.508369642427845
NY,rye,city,0.0824436720437417
NY,saratogasprings,city,1.98774562933148
NY,schenectady,city,-0.915251344171849
NY,sleepyhollow,village,0.278480054991189
NY,smithtown,town,0.588948376217596
NY,springvalley,village,0.585752738530948
NY,suffern,village,-0.398795049497103
NY,syracuse,city,0.157559572660942
NY,warsaw,village,-1.02346891350277
NY,warwick,village,1.70986675703156
NY,webstervillage,village,-0.587627606377858
NY,whiteplains,city,0.466910097748066
NY,williamsville,village,-0.872354075074347
NY,yonkers,city,1.16558276321599
OH,akron,city,-0.408234553000359
OH,anderson,township,-0.320745460231524
OH,aurora,city,-0.593879439191091
OH,avon,city,0.0959066513127494
OH,avonlake,city,-0.493002691572432
OH,barberton,city,0.239908013947643
OH,bay,city,0.542309340560132
OH,belpre,city,-1.95458897273207
OH,berea,city,-0.165035935434496
OH,bowlinggreen,city,-0.48274494577261
OH,broadviewheights,city,-1.13299609059693
OH,brooklyn,city,-0.458795721534524
OH,brunswick,city,0.880431433259054
OH,cadiz,village,-1.43824093816791
OH,canalfulton,city,-0.926909611621044
OH,canalwinchester,village,-0.195634520290156
OH,centerville,city,0.219272783062806
OH,cincinnati,city,-0.207734222137518
OH,cleveland,city,-0.252193311999517
OH,clevelandheights,city,-0.740125242380451
OH,columbiana,city,-0.298794204252271
OH,columbus,city,0.302327012113164
OH,dayton,city,-0.491975795469211
OH,delhi,township,-1.01365275600319
OH,dublin,city,0.181874263268853
OH,eastlake,city,-0.839353867151761
OH,enon,village,1.16200687390339
OH,evendale,village,-1.59857276122833
OH,fairborn,city,-0.388151916443256
OH,fairlawn,city,-0.801959543418577
OH,fremont,city,-1.09152020172719
OH,gahanna,city,-0.810151920830328
OH,geneva,city,-0.270771920023152
OH,germantown,village,0.0318986417637055
OH,grandviewheights,city,-1.47992693822044
OH,greencity,city,1.07401686923459
OH,greentownship,township,-0.408079865742614
OH,greenville,city,-1.06150348698929
OH,harrison,city,0.644090908242836
OH,hilliard,city,0.0155553965585987
OH,hudson,city,1.71886283472402
OH,independence,city,-1.51450230948209
OH,indianhill,city,-1.52789191341468
OH,kent,city,-0.138019037310173
OH,kettering,city,-0.999558284124326
OH,kirtland,city,0.151932269368145
OH,lakewood,city,-0.213568249506074
OH,lexington,village,-0.51787425127342
OH,lodi,village,-0.484667016000885
OH,lordstown,village,-2.03579324782249
OH,louisville,city,-0.607025978867779
OH,lyndhurst,city,0.561683634894007
OH,macedonia,city,-1.40859102495264
OH,madeira,city,-0.952465180581564
OH,mansfield,city,-1.07258316882805
OH,marysville,city,-0.0658741616775344
OH,medina,city,-0.610582809443213
OH,mentor,city,0.710576714192576
OH,mentoronthelake,city,-0.827483739565604
OH,miamiclermont,township,-1.24564663694567
OH,miamimontgomery,township,-0.877672920323788
OH,miamisburg,city,-0.113615276919071
OH,middletown,city,-0.740511987463131
OH,milan,township,-0.0623659428794586
OH,milford,city,-1.12470005293137
OH,minster,village,-0.978344317059532
OH,montgomery,city,-1.14675061424862
OH,montpelier,village,-0.65532541679364
OH,mountgilead,village,-0.264294022678936
OH,mountvernon,city,-0.939908910302807
OH,newbremen,village,-1.13671701234854
OH,newcarlisle,city,-0.0396474416870405
OH,northbaltimore,village,-0.51592241061627
OH,northcanton,city,-0.416177566298648
OH,northroyalton,city,-0.970996142774262
OH,northwood,city,-0.560623392822
OH,norwalk,city,-0.752505295634222
OH,oberlin,city,-1.91123521000621
OH,ontario,city,-1.07975051875934
OH,orrville,city,0.287266553829933
OH,ottawa,village,-0.966313203455835
OH,oxford,city,0.0310032114842422
OH,parma,city,-1.06455915548814
OH,perrysburg,city,-0.680047441738569
OH,pierce,township,-0.401540340814658
OH,piqua,city,-0.841932724169677
OH,plaintownship,township,-0.936446017059741
OH,poland,village,-1.35943841272026
OH,portclinton,city,-1.89739662909951
OH,powell,village,-0.279102555779682
OH,rossford,city,-0.323398746813471
OH,shakerheights,city,-0.404443597041725
OH,sharonville,city,-0.21109264934846
OH,shelby,city,-0.972075360526524
OH,sidney,city,-0.782875902642254
OH,silverlake,village,-0.715477943940252
OH,solon,city,0.102517898934558
OH,springboro,city,0.0865188759588312
OH,springdale,city,-1.49035965204238
OH,stclairsville,city,0.136904768869438
OH,stmarys,city,-0.0334342023174804
OH,strongsville,city,-0.0812511758335951
OH,sycamoretownship,township,-0.102781277231388
OH,sylvania,city,-0.438921528185833
OH,tallmadge,city,-0.519043631205834
OH,toledo,city,-0.315607441096607
OH,trenton,city,-0.515473207424783
OH,twinsburg,city,0.582222695009226
OH,universityheights,city,-0.468262055754543
OH,upperarlington,city,0.46783802215537
OH,vandalia,city,0.503206213602202
OH,vermilion,city,0.602094535914851
OH,wauseon,city,-1.0111083022648
OH,westcarrollton,city,-0.100151176423347
OH,westerville,city,0.0162481053950607
OH,westlake,city,-1.05430531524515
OH,wickliffe,city,-1.56605476539076
OH,willard,city,-0.156649498112864
OH,willoughby,city,-0.981631728757325
OH,willowick,city,-0.986453551525551
OH,wintersville,village,-0.897390288274598
OH,wooster,city,0.380008876867933
OH,yellowsprings,village,1.15910801502767
OK,ardmore,city,0.151069609370397
OK,bethany,city,-1.18061311240882
OK,blanchard,city,0.0719968469901971
OK,bristow,city,-2.19590080562073
OK,chickasha,city,-0.436294434588103
OK,clinton,city,-1.00832523926385
OK,collinsville,city,-0.827228168291828
OK,coweta,city,0.362615387248217
OK,duncan,city,-1.5645151678652
OK,durant,city,-0.953383474283529
OK,elreno,city,0.0535877634795192
OK,enid,city,0.0827989341378731
OK,eufaula,city,-0.647436446352587
OK,guymon,city,-0.950271721480281
OK,harrah,city,-0.310633842864624
OK,lonegrove,city,-0.607251890718508
OK,marlow,city,-0.679193064416076
OK,miami,city,-0.515693462747341
OK,moore,city,-0.711391041923859
OK,mustang,city,0.476203449296609
OK,norman,city,0.511157506425675
OK,oklahoma,city,1.36917365532009
OK,owasso,city,0.749338939792961
OK,perry,city,-1.2836748363568
OK,piedmont,city,-0.504867652459643
OK,sallisaw,city,-1.0774362460676
OK,sapulpa,city,-0.611820393609195
OK,shawnee,city,0.00192034695226206
OK,skiatook,town,-1.05624953919071
OK,spencer,city,-0.556610172742905
OK,stillwater,city,1.13304612796432
OK,tulsa,city,0.733766953694499
OK,warracres,city,0.109883534260144
OK,woodward,city,-0.786495538342832
OK,yukon,city,-0.121638839658798
OR,albany,city,1.66246262582756
OR,aumsville,city,0.519895672983742
OR,beaverton,city,0.472087226546783
OR,bend,city,1.93109437638197
OR,boardman,city,-0.584794142319789
OR,brookings,city,0.94248508348608
OR,canby,city,0.141348829595762
OR,coosbay,city,-0.877861063055337
OR,coquille,city,-0.298817143965999
OR,cornelius,city,0.0437149741904084
OR,corvallis,city,0.484021941933895
OR,fairview,city,0.0254195590433446
OR,forestgrove,city,1.69789060527958
OR,gladstone,city,-0.416532488438587
OR,happyvalley,city,2.40385433678298
OR,hermiston,city,-0.69166287305702
OR,hoodriver,city,-0.162163216661321
OR,lincoln,city,0.536226549427777
OR,medford,city,0.542134935768587
OR,miltonfreewater,city,-0.386992786814066
OR,molalla,city,0.12032599148287
OR,myrtlecreek,city,-0.604876778876893
OR,northbend,city,2.62140952010527
OR,oregon,city,-0.296508911004696
OR,pendleton,city,-0.395766065462682
OR,portland,city,1.52976593242103
OR,prineville,city,0.625005409693295
OR,salem,city,1.78102103010646
OR,sandy,city,1.39579905392305
OR,sheridan,city,0.287314950076978
OR,silverton,city,1.03083693805405
OR,sthelens,city,-0.89556365272835
OR,sweethome,city,-0.0939137596285075
OR,tigard,city,1.62479065721291
OR,tillamook,city,0.164447023625821
OR,toledo,city,-0.789240948929675
OR,troutdale,city,1.39569608948114
OR,tualatin,city,2.64599214691777
OR,veneta,city,-0.00972505493158619
OR,westlinn,city,0.43553699680129
OR,wood,city,0.0913179417654628
PA,akron,borough,-1.13149751683821
PA,altoona,city,-1.59012351018573
PA,amitytownship,township,0.204621405031881
PA,arnold,city,-0.642605055338712
PA,aston,township,-0.634416480501413
PA,avalon,borough,-0.245251516882641
PA,baldwin,borough,-1.55008837993359
PA,beaverfalls,city,-1.35315110662768
PA,bellefonte,borough,-0.154456965072139
PA,bethelpark,municipality,-0.781474879203556
PA,bethlehem,city,1.08913751145734
PA,birdsboro,borough,0.203782349340035
PA,blakely,borough,0.732056492814744
PA,bradford,city,-1.19418278595287
PA,brighton,township,-0.710330646054129
PA,bristol,township,-0.532434653451823
PA,california,borough,-0.923090491054615
PA,catasauqua,borough,-1.0942122518017
PA,chaddsford,township,0.199188782177852
PA,clearfield,borough,-0.856421326744234
PA,coatesville,city,0.295926030330633
PA,collegeville,borough,-0.355246681399295
PA,columbia,borough,0.236763115406361
PA,concordtownship,township,0.20307273858379
PA,conshohocken,borough,0.893819857630456
PA,coopersburg,borough,-1.56365061912513
PA,coplay,borough,-0.503804335157801
PA,coraopolis,borough,-0.792718018191144
PA,cranberrybutler,township,0.361031970812332
PA,cumru,township,0.522250486599098
PA,dallastown,borough,-1.49835870497715
PA,danville,borough,-1.03230726358242
PA,darby,township,-1.32446992338254
PA,douglasstownship,township,-0.0737456093646797
PA,duquesne,city,-1.23311366782263
PA,eastgreenville,borough,0.333292850218852
PA,eastmarlborough,township,0.670594516020768
PA,eastnorriton,township,-0.698141429374691
PA,eastpikeland,township,1.44837981963333
PA,edinboro,borough,0.25030456598086
PA,edwardsville,borough,0.389138160196534
PA,elizabethtown,borough,0.391364841626458
PA,emmaus,city,-0.400795243471766
PA,fergusontownship,township,0.723037553386747
PA,franklin,city,-0.43871308497742
PA,gettysburg,borough,-0.596049131723655
PA,girard,borough,-0.920971877403666
PA,greencastle,borough,-1.22342692668549
PA,greensburg,city,0.293310105942999
PA,hampden,township,0.354656925999022
PA,hanover,borough,-0.257898013927639
PA,harris,township,1.28954264503341
PA,harrisontownship,township,0.153543045349521
PA,haycock,township,1.55699455217041
PA,hazleton,city,-1.9486310682485
PA,hellertown,borough,-0.706017541581008
PA,hermitage,city,-0.2027167624536
PA,highspire,borough,-0.18247593975833
PA,homestead,borough,-0.504158912299208
PA,indiana,borough,-1.11523371871135
PA,irwin,borough,-0.737561923797097
PA,jacksontownship,township,1.26237527608912
PA,jeffersonhills,borough,0.516497702640525
PA,kenhorst,borough,-0.445564719201703
PA,kingston,township,-0.169692929573701
PA,kutztown,borough,-0.91171754299854
PA,lancastercity,city,-0.535654082595769
PA,lancastertownship,township,0.0219891220279898
PA,lewisburg,borough,-0.0562554896744213
PA,limerick,township,0.747295758803275
PA,lititz,borough,0.594932130328183
PA,lockhaven,city,-1.15682300227013
PA,logantownship,township,-0.841377695589476
PA,lowerallen,township,0.331306934517358
PA,lowerburrell,city,-0.814996876407145
PA,lowerpaxton,township,-0.14079978451756
PA,manchestertownship,township,-0.136299922226133
PA,manheimborough,borough,0.183831604823873
PA,manheimtownship,township,0.858191069415419
PA,mansfield,borough,-1.09654734553927
PA,marcushook,borough,-0.822888451172782
PA,mccandless,township,0.490815529307697
PA,meadville,city,-0.697022
PA,middlesextownship,township,-0.4145808
PA,middletownborough,borough,-0.7158517
PA,middletownbucks,township,-0.06565612
PA,middletowndelaware,township,0.3515357
PA,monaca,borough,-0.4335151
PA,monroeville,township,-1.598705
PA,montgomerytownship,township,-0.4967523
PA,munhall,borough,0.4224916
PA,myerstown,borough,0.5045554
PA,newbrighton,borough,-1.220306
PA,newholland,borough,-0.816419
PA,newtownbucks,township,0.3868612
PA,newtowndelaware,township,0.714834
PA,northhuntingdon,township,0.3439318
PA,northmiddleton,township,0.399336
PA,northstrabane,township,0.4692118
PA,northversailles,township,-0.3416029
PA,ohio,township,0.4599294
PA,oil,city,-0.8194967
PA,palmer,township,-0.2416435
PA,patton,township,1.023024
PA,penbrook,borough,-1.728491
PA,pennhills,township,-0.03771243
PA,perkasie,borough,0.6113402
PA,peterstownship,township,-1.083177
PA,philadelphia,city,0.9185703
PA,philipsburg,borough,-0.4698754
PA,pinetownship,township,-0.5600652
PA,pittsburgh,city,0.5186927
PA,pleasanthills,borough,-1.327815
PA,pottsville,city,-1.120582
PA,quakertown,borough,-0.6000833
PA,radnor,township,1.256416
PA,richlandtownship,township,-0.8853312
PA,ridley,township,-0.3479866
PA,rostraver,township,-0.8647106
PA,salisburytownship,township,0.4316993
PA,scranton,city,-0.2596963
PA,selinsgrove,borough,-0.9931621
PA,sewickley,borough,-0.3928152
PA,shaler,township,-0.4793975
PA,slipperyrock,borough,-0.4267352
PA,southhanover,township,0.1874659
PA,southlebanon,township,0.1060392
PA,southwhitehall,township,1.09624
PA,springtownship,township,-0.371422
PA,steelton,borough,-0.07427988
PA,stmarys,city,0.172062
PA,stroudsburg,borough,-0.9694137
PA,sugarcreek,borough,-1.130708
PA,summithill,borough,-0.7783586
PA,sunbury,city,-1.150706
PA,susquehannatownship,township,0.1504032
PA,swarthmore,borough,-0.4329244
PA,swissvale,borough,-0.3688615
PA,tamaqua,borough,0.2390045
PA,tarentum,borough,-1.152953
PA,taylor,borough,0.1713173
PA,towamencin,township,0.4816336
PA,upperallen,township,0.4686803
PA,upperprovidencetownship,township,0.1027355
PA,upperstclair,township,-0.09068443
PA,upperyoder,township,-1.174942
PA,uwchlan,township,-0.6263443
PA,warringtontownship,township,1.066611
PA,warwicktownship,township,1.454914
PA,waynesburg,borough,-1.564377
PA,westgoshen,township,0.4486142
PA,westhanover,township,-0.3432596
PA,westhazleton,borough,-1.244369
PA,westlampeter,township,0.7766275
PA,westnantmeal,township,0.4459365
PA,westnottingham,township,-0.5452537
PA,westpittston,borough,-0.7454554
PA,westsadsbury,township,0.5577013
PA,westtown,township,0.1905221
PA,westwyoming,borough,-0.9466286
PA,whitehall,township,0.09897409
PA,whiteoak,borough,-1.252967
PA,wilkesbarre,city,-1.375687
PA,wilkins,township,-0.6453201
PA,wilson,borough,0.2289879
PA,wormleysburg,borough,-0.1634317
PA,wrightstown,township,0.3363001
PA,york,township,-2.36931
RI,bristol,town,1.262375
RI,eastgreenwich,town,-0.3590218
RI,eastprovidence,city,-0.08263569
RI,exeter,town,2.557841
RI,foster,town,1.241013
RI,middletown,town,1.075653
RI,newport,city,0.658192
RI,northkingstown,township,1.36391
RI,portsmouth,town,2.091468
RI,providence,city,0.1763632
RI,scituate,town,1.104114
RI,warwick,city,0.3904993
RI,westgreenwich,town,1.128273
RI,westwarwick,town,0.9845385
SC,aiken,city,0.09826221
SC,batesburgleesville,town,-0.4159695
SC,beaufort,city,1.441832
SC,charleston,city,1.853303
SC,clinton,city,-0.5424821
SC,columbia,city,-0.6131074
SC,georgetown,city,1.177793
SC,greer,city,-0.02323104
SC,hanahan,city,0.3306243
SC,hiltonheadisland,town,1.353002
SC,isleofpalms,city,-1.563144
SC,lake,city,-0.6270361
SC,liberty,city,-0.8388522
SC,mauldin,city,-0.2247179
SC,myrtlebeach,city,0.2892111
SC,northaugusta,city,-0.1498652
SC,portroyal,town,-0.5149184
SC,seneca,city,0.5299594
SC,spartanburg,city,1.418045
SC,sumter,city,0.4379412
SC,surfsidebeach,town,0.135711
SC,travelersrest,city,-0.6900354
SC,westcolumbia,city,-1.008913
SC,winnsboro,town,-1.095384
SC,woodruff,city,-2.507777
SD,aberdeen,city,0.4940188
SD,brookings,city,-0.1502905
SD,canton,city,-0.8266608
SD,huron,city,-0.1528944
SD,mobridge,city,-0.3651502
SD,rapid,city,1.308068
SD,redfield,city,-1.514562
SD,siouxfalls,city,1.850068
SD,sisseton,city,-0.1237212
SD,spearfish,city,-1.284567
SD,yankton,city,-1.219819
TN,alcoa,city,0.5623081
TN,athens,city,-0.5788362
TN,bolivar,city,-0.7664129
TN,camden,city,-1.66273
TN,cleveland,city,-0.4575604
TN,clinton,city,-1.442525
TN,collierville,town,1.496117
TN,columbia,city,1.151907
TN,cookeville,city,0.3757628
TN,dunlap,city,-1.439109
TN,erwin,town,-0.6822979
TN,etowah,city,-1.201546
TN,fayetteville,city,-0.8808485
TN,franklin,city,-0.3697436
TN,harriman,city,-0.3640255
TN,jackson,city,0.05831674
TN,johnson,city,-1.23631
TN,jonesborough,town,-1.777187
TN,kingsport,city,-0.8366994
TN,lakeland,city,1.494683
TN,lavergne,city,-1.234671
TN,lawrenceburg,city,-1.576274
TN,lebanon,city,0.2915739
TN,maryville,city,-0.1894145
TN,mcminnville,city,-0.8321169
TN,millersville,city,-0.5655057
TN,mountjuliet,city,0.3969174
TN,mountpleasant,city,-1.632496
TN,murfreesboro,city,0.0636479
TN,newport,city,-0.9357135
TN,pigeonforge,city,-0.1697847
TN,rockwood,city,-0.9278593
TN,rogersville,town,-1.777551
TN,savannah,city,-1.093174
TN,shelbyville,city,-0.9946466
TN,springfield,city,-1.97987
TX,abilene,city,0.3493996
TX,addison,town,-0.3788728
TX,alamoheights,city,-0.8750073
TX,alvin,city,-0.5756594
TX,amarillo,city,-0.6853068
TX,angleton,city,1.080106
TX,arlington,city,0.4476782
TX,austin,city,1.304995
TX,baytown,city,0.7789303
TX,beaumont,city,0.09316924
TX,beeville,city,-1.003379
TX,bellaire,city,-0.2599583
TX,bellville,city,-2.189386
TX,benbrook,city,0.2104442
TX,biglake,city,-0.992511
TX,bowie,city,-0.5662461
TX,bridgeport,city,-0.2393063
TX,brookshire,city,-0.8930385
TX,brownsville,city,0.227506
TX,brownwood,city,-0.5953796
TX,bryan,city,0.9264107
TX,bulverde,city,-0.8868533
TX,burkburnett,city,0.6335831
TX,burleson,city,-0.8520779
TX,carrollton,city,-0.1105852
TX,castlehills,city,-0.5401413
TX,castroville,city,-0.719167
TX,cedarhill,city,1.049131
TX,cedarpark,city,1.242667
TX,center,city,-0.09643921
TX,cibolo,city,0.8962091
TX,clearlakeshores,city,-0.8629386
TX,cleveland,city,-1.569686
TX,clute,city,-1.42027
TX,collegestation,city,0.5976785
TX,colleyville,city,0.7067887
TX,conroe,city,-0.6799959
TX,corpuschristi,city,1.623497
TX,crandall,city,0.7137996
TX,cuero,city,0.2158677
TX,dallas,city,0.2396027
TX,dayton,city,0.5506055
TX,decatur,city,0.3038177
TX,deerpark,city,1.049264
TX,denison,city,1.074147
TX,denton,city,1.448554
TX,dickinson,city,0.8948556
TX,dublin,city,-0.800027
TX,duncanville,city,0.05433516
TX,eaglepass,city,-1.560584
TX,ellago,city,-1.304387
TX,elpaso,city,1.84755
TX,euless,city,-1.043727
TX,everman,city,-0.383007
TX,fairview,town,-2.170292
TX,farmersbranch,city,-1.288206
TX,farmersville,city,0.193996
TX,flowermound,town,0.7942054
TX,foresthill,city,-1.52024
TX,fortworth,city,2.108134
TX,fredericksburg,city,1.222563
TX,freeport,city,-1.297164
TX,friendswood,city,-0.3484911
TX,frisco,city,1.115763
TX,fulshear,city,1.08527
TX,galveston,city,1.143608
TX,gilmer,city,-1.265391
TX,gonzales,city,-1.037205
TX,groves,city,-1.178103
TX,haltom,city,0.2315652
TX,harkerheights,city,-0.2625531
TX,harlingen,city,0.2591557
TX,helotes,city,-1.287315
TX,hempstead,city,-0.2330194
TX,henderson,city,0.5819436
TX,highlandpark,town,-2.123533
TX,hilshire,city,-2.487799
TX,hitchcock,city,0.8419857
TX,houston,city,-0.5060756
TX,humble,city,-1.416056
TX,hunterscreek,city,-1.932949
TX,hurst,city,0.2753074
TX,iowapark,city,-1.324275
TX,jacinto,city,-1.175429
TX,jacksboro,city,-0.2502919
TX,jersey,city,-0.1852974
TX,jonescreek,village,-1.410583
TX,katy,city,-0.2784903
TX,keller,city,1.408656
TX,kemah,city,-2.012393
TX,killeen,city,-0.7712331
TX,laferia,city,0.1033078
TX,lakejackson,city,-1.372268
TX,lakeworth,city,-1.14102
TX,lamarque,city,-1.046619
TX,lamesa,city,-0.9511905
TX,lancaster,city,-0.5142003
TX,laporte,city,0.5929109
TX,league,city,-0.1310815
TX,leonvalley,city,-0.5651929
TX,lewisville,city,0.4604505
TX,liberty,city,-1.479845
TX,littleelm,city,0.8384537
TX,liveoak,city,-1.412633
TX,lufkin,city,-0.09115562
TX,magnolia,city,1.139562
TX,mansfield,city,-0.006407059
TX,manvel,city,-0.8276498
TX,marblefalls,city,0.9552267
TX,mcallen,city,-1.41765
TX,mckinney,city,1.664329
TX,meadowsplace,city,-1.118479
TX,mesquite,city,1.101346
TX,midlothian,city,0.9780531
TX,missouri,city,-0.6319046
TX,montbelvieu,city,-0.2825861
TX,morganspoint,city,-1.791575
TX,mountpleasant,city,-0.8986307
TX,nacogdoches,city,-1.099873
TX,nassaubay,city,-1.196131
TX,nederland,city,-0.5202251
TX,needville,city,-1.721346
TX,oakridgenorth,city,-1.368123
TX,oystercreek,city,-1.702763
TX,pasadena,city,-0.4582092
TX,pearland,city,0.8366756
TX,pearsall,city,-0.432892
TX,pflugerville,city,1.249063
TX,pharr,city,0.2417838
TX,pineypoint,city,-2.147942
TX,plainview,city,-0.5158523
TX,plano,city,1.017103
TX,pleak,village,-0.4846163
TX,portland,city,-1.145036
TX,prairieview,city,-0.8670022
TX,richardson,city,-0.7979033
TX,richlandhills,city,0.4847305
TX,richmond,city,1.247199
TX,richwood,city,0.525325
TX,rockdale,city,-0.1162034
TX,rockport,city,-1.362739
TX,rockwall,city,0.6998501
TX,rosenberg,city,-0.1455042
TX,roundrock,city,1.125135
TX,royse,city,0.1271088
TX,saginaw,city,-0.3979686
TX,sanantonio,city,2.053748
TX,sansompark,city,-1.211256
TX,santafe,city,-0.7539541
TX,schertz,city,0.1071779
TX,seabrook,city,-0.1607137
TX,seagoville,city,-0.8484629
TX,sealy,city,0.2788152
TX,seguin,city,0.8157813
TX,seymour,city,-0.9467932
TX,shenandoah,city,1.342556
TX,shoreacres,city,-2.050613
TX,simonton,city,-1.984236
TX,slaton,city,-2.198837
TX,southhouston,city,-1.865855
TX,splendora,city,-1.551013
TX,springvalley,city,-2.060539
TX,stafford,city,0.2699754
TX,stephenville,city,-0.4949445
TX,sugarland,city,-0.138402
TX,sweeny,city,-0.6827668
TX,sweetwater,city,-1.683077
TX,taylorlake,city,-1.976479
TX,temple,city,1.122104
TX,texas,city,-0.6634038
TX,tomball,city,0.01798646
TX,tyler,city,-0.5315428
TX,universitypark,city,-0.3243348
TX,vernon,city,-1.43644
TX,waxahachie,city,1.219065
TX,weatherford,city,-0.7229356
TX,weslaco,city,-1.238489
TX,westcolumbia,city,-2.39928
TX,westuniversityplace,city,-2.044348
TX,wichitafalls,city,0.09131794
TX,willis,city,-0.5704643
TX,willspoint,city,-1.224286
TX,wylie,city,-0.1574071
TX,yoakum,city,-0.7746006
UT,alpine,city,-0.5451542
UT,americanfork,city,1.09732
UT,blanding,city,-1.078636
UT,bountiful,city,0.1028013
UT,brigham,city,-0.4250739
UT,cedar,city,-0.7994519
UT,cedarhills,city,0.3623931
UT,clearfield,city,-0.3598413
UT,clinton,city,-1.168759
UT,ephraim,city,0.9114155
UT,heber,city,0.6229048
UT,highland,city,0.1567577
UT,layton,city,1.446105
UT,lindon,city,0.283541
UT,mapleton,city,0.9364238
UT,midvale,city,1.242742
UT,moab,city,0.7321391
UT,murray,city,0.9288993
UT,northogden,city,0.1232434
UT,ogden,city,0.5378115
UT,orem,city,1.126843
UT,pleasantgrove,city,0.8720718
UT,riverdale,city,0.5978666
UT,roosevelt,city,-0.8454521
UT,roy,city,-0.2338966
UT,saltlake,city,1.852647
UT,southjordan,city,-0.2355617
UT,southsaltlake,city,-0.7772473
UT,southweber,city,0.08415801
UT,spanishfork,city,1.337009
UT,springville,city,0.05226541
UT,stgeorge,city,-0.2256923
UT,syracuse,city,0.4003496
UT,taylorsville,city,1.975741
UT,tooele,city,1.599293
UT,westjordan,city,1.281538
UT,westvalley,city,-0.7565473
UT,woodscross,city,-0.152347
VA,abingdon,town,-0.1574601
VA,bedford,town,-1.3815
VA,blacksburg,town,0.7879664
VA,buenavista,city,0.04822829
VA,charlottesville,city,0.4616342
VA,chesapeake,city,1.041329
VA,christiansburg,town,-0.656735
VA,fallschurch,city,0.2575491
VA,franklin,city,-0.5979272
VA,frontroyal,town,0.3693163
VA,hampton,city,0.3237593
VA,harrisonburg,city,-0.7390275
VA,herndon,town,0.7409834
VA,hillsville,town,-0.8179986
VA,hopewell,city,-0.04366648
VA,lynchburg,city,1.074901
VA,manassaspark,city,0.9169537
VA,newportnews,city,-0.1223226
VA,norfolk,city,0.9314983
VA,pearisburg,town,-1.140333
VA,petersburg,city,0.6225856
VA,portsmouth,city,0.7488336
VA,roanoke,city,0.329255
VA,salem,city,-0.3161966
VA,southhill,town,0.2005394
VA,staunton,city,-1.273049
VA,vinton,town,-1.286038
VA,virginiabeach,city,1.897211
VA,warrenton,town,1.627284
VA,wise,town,-0.3266009
VA,woodstock,town,-1.172006
VT,barrecity,city,-0.535325
VT,barretown,town,0.5369055
